player_id,serve_period,court,x,y,wp
1,1,Ad,0.9,-3.6,0.900369
1,1,Ad,0.9,-3.5,0.897564
1,1,Ad,0.9,-3.4,0.894277
1,1,Ad,0.9,-3.3,0.890381
1,1,Ad,0.9,-3.2,0.885826
1,1,Ad,0.9,-3.1,0.880651
1,1,Ad,0.9,-3,0.874962
1,1,Ad,0.9,-2.9,0.868919
1,1,Ad,0.9,-2.8,0.862726
1,1,Ad,0.9,-2.7,0.856613
1,1,Ad,0.9,-2.6,0.850866
1,1,Ad,0.9,-2.5,0.845763
1,1,Ad,0.9,-2.4,0.841571
1,1,Ad,0.9,-2.3,0.838504
1,1,Ad,0.9,-2.2,0.836729
1,1,Ad,0.9,-2.1,0.836341
1,1,Ad,0.9,-2,0.837354
1,1,Ad,0.9,-1.9,0.839704
1,1,Ad,0.9,-1.8,0.843233
1,1,Ad,0.9,-1.7,0.847697
1,1,Ad,0.9,-1.6,0.852797
1,1,Ad,0.9,-1.5,0.858191
1,1,Ad,0.9,-1.4,0.86351
1,1,Ad,0.9,-1.3,0.868406
1,1,Ad,0.9,-1.2,0.872582
1,1,Ad,0.9,-1.1,0.875819
1,1,Ad,0.9,-1,0.877916
1,1,Ad,0.9,-0.9,0.878764
1,1,Ad,0.9,-0.8,0.878358
1,1,Ad,0.9,-0.7,0.87678
1,1,Ad,0.9,-0.6,0.874213
1,1,Ad,0.9,-0.5,0.870901
1,1,Ad,0.9,-0.4,0.867143
1,1,Ad,0.9,-0.3,0.863256
1,1,Ad,0.9,-0.2,0.85952
1,1,Ad,0.9,-0.1,0.856166
1,1,Ad,0.9,0,0.853363
1,1,Ad,1,-4.1,0.915027
1,1,Ad,1,-4,0.91183
1,1,Ad,1,-3.9,0.908946
1,1,Ad,1,-3.8,0.906254
1,1,Ad,1,-3.7,0.903594
1,1,Ad,1,-3.6,0.900786
1,1,Ad,1,-3.5,0.897646
1,1,Ad,1,-3.4,0.894022
1,1,Ad,1,-3.3,0.889791
1,1,Ad,1,-3.2,0.884907
1,1,Ad,1,-3.1,0.879407
1,1,Ad,1,-3,0.873404
1,1,Ad,1,-2.9,0.867087
1,1,Ad,1,-2.8,0.860654
1,1,Ad,1,-2.7,0.854346
1,1,Ad,1,-2.6,0.848448
1,1,Ad,1,-2.5,0.84324
