player_id,serve_period,court,x,y,wp
1,1,Deuce,0.5,2,0.895326
1,1,Deuce,0.5,2.1,0.900249
1,1,Deuce,0.5,2.2,0.90569
1,1,Deuce,0.5,2.3,0.911496
1,1,Deuce,0.5,2.4,0.917479
1,1,Deuce,0.5,2.5,0.92342900000000006
1,1,Deuce,0.5,2.6,0.929132
1,1,Deuce,0.5,2.7,0.934371
1,1,Deuce,0.5,2.8,0.938954
1,1,Deuce,0.5,2.9,0.942708
1,1,Deuce,0.5,3,0.945549
1,1,Deuce,0.5,3.1,0.947446
1,1,Deuce,0.5,3.2,0.948401
1,1,Deuce,0.5,3.3,0.948488
1,1,Deuce,0.5,3.4,0.947829
1,1,Deuce,0.5,3.5,0.946628
1,1,Deuce,0.5,3.6,0.945106
1,1,Deuce,0.5,3.7,0.943509
1,1,Deuce,0.5,3.8,0.942073
1,1,Deuce,0.5,3.9,0.941016
1,1,Deuce,0.5,4,0.940515
1,1,Deuce,0.5,4.1,0.940659
1,1,Deuce,0.6,0,0.834515
1,1,Deuce,0.6,0.1,0.839605
1,1,Deuce,0.6,0.2,0.844764
1,1,Deuce,0.6,0.3,0.849868
1,1,Deuce,0.6,0.4,0.854772
1,1,Deuce,0.6,0.5,0.859318
1,1,Deuce,0.6,0.6,0.863366
1,1,Deuce,0.6,0.7,0.866803
1,1,Deuce,0.6,0.8,0.86957
1,1,Deuce,0.6,0.9,0.871693
1,1,Deuce,0.6,1,0.87328
1,1,Deuce,0.6,1.1,0.874445
1,1,Deuce,0.6,1.2,0.875348
1,1,Deuce,0.6,1.3,0.876193
1,1,Deuce,0.6,1.4,0.8772
1,1,Deuce,0.6,1.5,0.878561
1,1,Deuce,0.6,1.6,0.880448
1,1,Deuce,0.6,1.7,0.882998
1,1,Deuce,0.6,1.8,0.886306
1,1,Deuce,0.6,1.9,0.890412
1,1,Deuce,0.6,2,0.895299
1,1,Deuce,0.6,2.1,0.900895
1,1,Deuce,0.6,2.2,0.907074
1,1,Deuce,0.6,2.3,0.913665
1,1,Deuce,0.6,2.4,0.920465
1,1,Deuce,0.6,2.5,0.927255
1,1,Deuce,0.6,2.6,0.933811
1,1,Deuce,0.6,2.7,0.939902
1,1,Deuce,0.6,2.8,0.945305
1,1,Deuce,0.6,2.9,0.949838
1,1,Deuce,0.6,3,0.953388
1,1,Deuce,0.6,3.1,0.955922
1,1,Deuce,0.6,3.2,0.957438
1,1,Deuce,0.6,3.3,0.95798
1,1,Deuce,0.6,3.4,0.957656
1,1,Deuce,0.6,3.5,0.956662
1,1,Deuce,0.6,3.6,0.95523
1,1,Deuce,0.6,3.7,0.953613
1,1,Deuce,0.6,3.8,0.95205
1,1,Deuce,0.6,3.9,0.950769
1,1,Deuce,0.6,4,0.949955
1,1,Deuce,0.6,4.1,0.949726
1,1,Deuce,0.7,0,0.832198
1,1,Deuce,0.7,0.1,0.837274
1,1,Deuce,0.7,0.2,0.842402
1,1,Deuce,0.7,0.3,0.847453
1,1,Deuce,0.7,0.4,0.852282
1,1,Deuce,0.7,0.5,0.85673
1,1,Deuce,0.7,0.6,0.86067
1,1,Deuce,0.7,0.7,0.863992
1,1,Deuce,0.7,0.8,0.866631
1,1,Deuce,0.7,0.9,0.868623
1,1,Deuce,0.7,1,0.870092
1,1,Deuce,0.7,1.1,0.871168
1,1,Deuce,0.7,1.2,0.872027
1,1,Deuce,0.7,1.3,0.872879
1,1,Deuce,0.7,1.4,0.873957
1,1,Deuce,0.7,1.5,0.875465
1,1,Deuce,0.7,1.6,0.877584
1,1,Deuce,0.7,1.7,0.880455
1,1,Deuce,0.7,1.8,0.884173
1,1,Deuce,0.7,1.9,0.888775
1,1,Deuce,0.7,2,0.894236
1,1,Deuce,0.7,2.1,0.900475
1,1,Deuce,0.7,2.2,0.907355
1,1,Deuce,0.7,2.3,0.914694
1,1,Deuce,0.7,2.4,0.922274
1,1,Deuce,0.7,2.5,0.92987
1,1,Deuce,0.7,2.6,0.937243
1,1,Deuce,0.7,2.7,0.944132
1,1,Deuce,0.7,2.8,0.950322
1,1,Deuce,0.7,2.9,0.955622
1,1,Deuce,0.7,3,0.959897
1,1,Deuce,0.7,3.1,0.963083
1,1,Deuce,0.7,3.2,0.965168
1,1,Deuce,0.7,3.3,0.966212
1,1,Deuce,0.7,3.4,0.966294
1,1,Deuce,0.7,3.5,0.965585
1,1,Deuce,0.7,3.6,0.964313
1,1,Deuce,0.7,3.7,0.962749
1,1,Deuce,0.7,3.8,0.961147
1,1,Deuce,0.7,3.9,0.959732
1,1,Deuce,0.7,4,0.958707
1,1,Deuce,0.7,4.1,0.958208
1,1,Deuce,0.8,0,0.829288
1,1,Deuce,0.8,0.1,0.834296
1,1,Deuce,0.8,0.2,0.839338
1,1,Deuce,0.8,0.3,0.844285
1,1,Deuce,0.8,0.4,0.848989
1,1,Deuce,0.8,0.5,0.8533
1,1,Deuce,0.8,0.6,0.857096
1,1,Deuce,0.8,0.7,0.860263
1,1,Deuce,0.8,0.8,0.862751
1,1,Deuce,0.8,0.9,0.864598
1,1,Deuce,0.8,1,0.865933
1,1,Deuce,0.8,1.1,0.866913
1,1,Deuce,0.8,1.2,0.867727
1,1,Deuce,0.8,1.3,0.868591
1,1,Deuce,0.8,1.4,0.869739
1,1,Deuce,0.8,1.5,0.87139200000000006
1,1,Deuce,0.8,1.6,0.873738
1,1,Deuce,0.8,1.7,0.87692
1,1,Deuce,0.8,1.8,0.881032
1,1,Deuce,0.8,1.9,0.886102
1,1,Deuce,0.8,2,0.892097
1,1,Deuce,0.8,2.1,0.898929
1,1,Deuce,0.8,2.2,0.906454
1,1,Deuce,0.8,2.3,0.91448
1,1,Deuce,0.8,2.4,0.922782
1,1,Deuce,0.8,2.5,0.931114
1,1,Deuce,0.8,2.6,0.939226
1,1,Deuce,0.8,2.7,0.946844
1,1,Deuce,0.8,2.8,0.953737
1,1,Deuce,0.8,2.9,0.959738
1,1,Deuce,0.8,3,0.96469800000000006
1,1,Deuce,0.8,3.1,0.96852799999999994
1,1,Deuce,0.8,3.2,0.971202
1,1,Deuce,0.8,3.3,0.972762
1,1,Deuce,0.8,3.4,0.973295
1,1,Deuce,0.8,3.5,0.972952
1,1,Deuce,0.8,3.6,0.971947
1,1,Deuce,0.8,3.7,0.970538
1,1,Deuce,0.8,3.8,0.968996
1,1,Deuce,0.8,3.9,0.967567
1,1,Deuce,0.8,4,0.966463
1,1,Deuce,0.8,4.1,0.965823
1,1,Deuce,0.9,0,0.825781
